Temp,Humidity,Fertility,Score
39.2,20.6,44.7,22.6
39.2,20.6,44.7,22.6
31.5,57.6,95.1,86.5
31.5,57.6,95.1,86.5
25.9,79.2,14.2,76.4
12.5,88.2,48.7,35.3
12.5,88.2,48.7,35.3
18.4,45.0,53.9,80.5
21.9,19.8,32.1,44.7
21.9,19.8,32.1,44.7
25.3,18.2,91.7,80.0
13.8,17.0,87.0,34.8
13.8,17.0,87.0,34.8
40.6,48.2,67.1,53.3
40.6,48.2,67.1,53.3
24.4,48.7,39.4,81.4
30.7,95.2,37.3,28.9
30.7,95.2,37.3,28.9
36.7,37.3,67.9,78.5
15.6,66.2,0.4,56.8
15.6,66.2,0.4,56.8
39.1,72.0,7.9,66.1
27.7,84.6,69.3,64.4
27.7,84.6,69.3,64.4
11.0,12.6,75.4,36.0
11.0,12.6,75.4,36.0
34.6,11.1,25.3,53.0
40.1,76.1,20.9,26.9
40.1,76.1,20.9,26.9
17.4,39.8,64.0,57.7
17.4,39.8,64.0,57.7
26.9,21.4,14.3,58.5
40.8,56.6,74.8,57.4
40.8,56.6,74.8,57.4
31.2,72.8,42.0,72.2
32.4,28.6,48.1,44.6
32.4,28.6,48.1,44.6
23.0,97.6,47.6,68.5
17.1,30.1,41.4,50.5
17.1,30.1,41.4,50.5
10.6,38.7,7.5,30.0
10.6,38.7,7.5,30.0
42.4,22.3,44.2,60.5
15.1,91.3,58.0,37.0
15.1,91.3,58.0,37.0
39.6,47.8,55.7,50.6
39.6,47.8,55.7,50.6
22.5,18.1,25.1,58.9
30.2,58.2,97.0,83.0
30.2,58.2,97.0,83.0
19.4,77.8,24.8,75.3
23.7,45.6,92.0,100.0
23.7,45.6,92.0,100.0
24.9,16.8,52.3,68.7
21.3,70.8,42.7,68.8
21.3,70.8,42.7,68.8
34.1,48.8,46.2,65.0
34.1,48.8,46.2,65.0
21.2,80.1,63.6,79.5
31.6,67.6,87.6,80.1
31.6,67.6,87.6,80.1
18.5,65.1,57.3,75.5
18.5,65.1,57.3,75.5
18.1,57.6,53.1,84.0
20.7,61.3,5.8,82.7
22.3,51.2,64.1,92.6
22.3,51.2,64.1,92.6
36.0,32.3,53.1,44.4
36.0,32.3,53.1,44.4
28.3,61.8,86.3,90.1
27.3,93.6,58.8,54.1
27.3,93.6,58.8,54.1
42.9,93.7,11.4,3.0
42.9,93.7,11.4,3.0
34.6,64.7,31.8,70.3
40.5,53.5,41.7,50.7
40.5,53.5,41.7,50.7
25.3,44.4,82.0,93.4
25.3,44.4,82.0,93.4
22.5,62.9,0.8,81.7
34.2,93.4,88.3,74.9
15.4,67.0,66.1,77.3
15.4,67.0,66.1,77.3
16.6,70.0,38.7,69.9
16.6,70.0,38.7,69.9
28.9,17.5,32.6,60.8
33.8,12.4,52.0,38.3
33.8,12.4,52.0,38.3
38.6,15.1,71.5,21.3
38.6,15.1,71.5,21.3
31.3,53.3,1.1,75.5
33.2,24.4,6.1,29.7
33.2,24.4,6.1,29.7
28.2,86.3,74.0,78.3
39.5,73.6,85.4,46.5
39.5,73.6,85.4,46.5
23.4,93.9,87.4,80.6
14.6,27.2,22.8,27.9
14.6,27.2,22.8,27.9
37.9,36.7,2.6,30.6
37.9,36.7,2.6,30.6
16.6,85.7,53.8,70.7
27.8,33.1,19.6,60.9
27.8,33.1,19.6,60.9
35.2,32.7,19.6,40.0
35.2,32.7,19.6,40.0
32.2,62.2,22.8,74.1
33.1,85.5,89.7,56.7
28.1,47.5,74.9,88.7
33.1,85.5,89.7,56.7
13.0,94.1,18.4,13.9
13.0,94.1,18.4,13.9
15.7,19.4,85.5,70.8
27.7,24.8,59.0,63.9
27.7,24.8,59.0,63.9
39.6,69.5,7.0,35.8
39.6,69.5,7.0,35.8
16.5,97.7,2.5,50.2
16.1,68.7,77.8,77.4
16.1,68.7,77.8,77.4
12.4,12.5,16.2,12.6
30.8,18.7,93.0,83.7
12.4,12.5,16.2,12.6
30.6,56.5,82.6,88.6
32.8,63.0,78.3,75.9
32.8,63.0,78.3,75.9
29.8,19.1,75.7,56.0
29.8,19.1,75.7,56.0
40.6,93.4,16.1,59.4
24.9,76.8,46.4,66.5
24.9,76.8,46.4,66.5
26.0,67.8,44.3,79.9
26.0,67.8,44.3,79.9
13.7,46.8,43.7,75.9
41.9,52.3,22.1,41.8
41.9,52.3,22.1,41.8
37.6,20.4,46.5,64.1
18.2,95.1,71.7,42.0
18.2,95.1,71.7,42.0
11.1,50.3,6.0,66.3
37.0,53.2,5.4,43.1
37.0,53.2,5.4,43.1
18.5,22.0,37.8,40.9
18.5,22.0,37.8,40.9
12.9,46.8,58.2,77.8
13.3,26.7,20.3,26.6
13.3,26.7,20.3,26.6
18.3,33.7,61.4,61.2
18.3,33.7,61.4,61.2
33.1,57.4,53.6,76.9
36.4,91.4,13.4,63.3
44.5,62.9,26.5,37.7
44.5,62.9,26.5,37.7
20.5,76.6,76.2,73.3
20.5,76.6,76.2,73.3
41.3,11.9,81.2,73.9
19.8,51.8,1.5,60.5
19.8,51.8,1.5,60.5
20.1,31.1,10.7,55.6
20.1,31.1,10.7,55.6
26.7,60.8,10.1,80.4
25.1,33.2,15.9,61.8
25.1,33.2,15.9,61.8
17.7,10.7,14.4,25.3
17.7,10.7,14.4,25.3
43.6,32.4,18.9,56.9
20.5,59.2,53.3,86.1
20.5,59.2,53.3,86.1
30.3,26.0,36.9,38.8
30.3,26.0,36.9,38.8
26.6,28.4,54.3,75.6
43.7,31.3,54.2,66.4
36.4,60.3,10.5,50.7
36.4,60.3,10.5,50.7
18.5,36.5,86.2,64.9
18.5,36.5,86.2,64.9
12.5,21.0,15.5,56.6
29.0,48.7,20.3,77.3
29.0,48.7,20.3,77.3
23.1,43.0,26.7,77.4
23.1,43.0,26.7,77.4
41.2,69.7,73.3,72.2
38.9,54.2,83.3,60.3
38.9,54.2,83.3,60.3
11.9,57.0,30.6,52.3
11.9,57.0,30.6,52.3
10.0,43.8,66.9,74.0
42.0,27.7,40.5,20.2
42.0,27.7,40.5,20.2
31.5,24.0,40.4,41.3
31.5,24.0,40.4,41.3
10.1,60.4,47.9,71.7
17.2,83.7,80.4,78.7
44.0,33.3,22.4,25.3
44.0,33.3,22.4,25.3
42.0,41.6,46.3,47.6
42.0,41.6,46.3,47.6
18.5,68.3,39.5,80.9
38.6,24.4,44.1,25.1
38.6,24.4,44.1,25.1
34.4,19.6,85.7,45.6
34.4,19.6,85.7,45.6
22.6,19.5,52.8,68.9
33.7,64.2,57.5,73.4
33.7,64.2,57.5,73.4
16.3,99.4,31.3,56.6
39.8,37.9,37.9,33.4
39.8,37.9,37.9,33.4
11.2,53.8,21.4,70.6
44.3,76.7,62.6,40.3
44.3,76.7,62.6,40.3
18.6,12.6,23.2,25.1
18.6,12.6,23.2,25.1
32.1,29.7,68.1,79.9
20.8,25.2,50.6,70.1
17.4,62.6,68.0,74.0
17.4,62.6,68.0,74.0
31.2,82.0,24.0,35.8
31.2,82.0,24.0,35.8
19.1,76.6,49.6,77.7
41.7,19.6,23.0,4.7
41.7,19.6,23.0,4.7
25.5,24.0,67.2,66.7
25.5,24.0,67.2,66.7
12.5,79.7,5.0,58.7
35.2,83.5,85.0,46.6
35.2,83.5,85.0,46.6
14.0,82.8,21.1,27.2
14.0,82.8,21.1,27.2
17.0,28.0,39.2,66.0
40.9,69.8,10.0,64.4
15.5,42.0,27.0,59.8
15.5,42.0,27.0,59.8
36.9,94.5,67.4,26.8
36.9,94.5,67.4,26.8
33.6,30.8,67.1,78.9
37.9,47.5,17.1,55.5
37.9,47.5,17.1,55.5
15.0,12.1,21.8,27.3
15.0,12.1,21.8,27.3
29.2,64.7,90.4,89.9
19.4,79.0,48.1,53.3
19.4,79.0,48.1,53.3
36.0,40.2,16.4,48.1
36.0,40.2,16.4,48.1
34.8,10.5,44.6,60.9
43.9,43.1,41.8,65.3
14.2,91.1,91.5,39.3
14.2,91.1,91.5,39.3
14.1,35.9,88.2,58.2
14.1,35.9,88.2,58.2
14.4,52.3,19.3,76.7
11.7,17.1,73.1,28.5
11.7,17.1,73.1,28.5
24.0,97.4,79.8,58.4
24.0,97.4,79.8,58.4
18.4,59.2,98.1,94.7
28.1,47.6,47.9,86.5
28.1,47.6,47.9,86.5
37.5,91.3,10.0,11.4
37.5,91.3,10.0,11.4
40.3,81.1,3.8,65.5
16.9,24.2,39.8,64.1
23.0,58.6,82.1,93.0
23.0,58.6,82.1,93.0
20.2,50.0,1.6,69.2
20.2,50.0,1.6,69.2
29.4,31.6,40.1,71.6
12.3,48.8,54.2,58.4
12.3,48.8,54.2,58.4
14.1,65.7,3.7,49.5
14.1,65.7,3.7,49.5
39.3,51.6,8.0,66.2
42.6,21.8,65.1,27.6
42.6,21.8,65.1,27.6
10.7,55.4,89.7,72.8
10.7,55.4,89.7,72.8
12.5,66.7,3.4,64.8
38.1,91.5,43.4,56.5
30.1,44.6,49.2,71.5
30.1,44.6,49.2,71.5
20.8,15.6,60.6,52.0
20.8,15.6,60.6,52.0
20.7,27.4,26.6,65.3
15.2,75.1,43.8,54.0
15.2,75.1,43.8,54.0
31.7,86.1,94.1,59.4
31.7,86.1,94.1,59.4
26.2,10.8,66.6,70.8
20.9,47.7,18.3,74.7
20.9,47.7,18.3,74.7
16.6,37.6,33.8,44.6
16.6,37.6,33.8,44.6
29.9,98.5,66.9,69.2
18.0,82.1,4.4,65.5
43.7,16.7,64.8,17.4
43.7,16.7,64.8,17.4
14.7,20.8,58.4,37.2
14.7,20.8,58.4,37.2
28.0,92.5,51.1,69.9
36.2,96.8,9.5,9.9
36.2,96.8,9.5,9.9
42.5,31.9,68.7,41.0
42.5,31.9,68.7,41.0
16.3,51.5,46.1,81.2
40.5,31.3,72.1,39.7
40.5,31.3,72.1,39.7
27.4,75.8,19.4,58.0
27.4,75.8,19.4,58.0
21.3,90.5,51.3,72.8
44.3,53.0,63.0,71.4
17.7,31.4,63.3,55.8
17.7,31.4,63.3,55.8
40.3,20.8,39.5,23.0
40.3,20.8,39.5,23.0
18.4,65.0,71.8,86.5
11.8,31.2,1.0,30.8
11.8,31.2,1.0,30.8
23.3,86.6,49.5,57.2
23.3,86.6,49.5,57.2
17.7,21.7,27.4,60.0
37.6,18.1,96.1,37.4
37.6,18.1,96.1,37.4
19.0,92.0,2.1,19.9
19.0,92.0,2.1,19.9
24.3,47.7,22.2,75.0
24.3,47.7,22.2,75.0
29.2,75.0,49.4,71.0
29.2,75.0,49.4,71.0
24.1,96.6,40.3,68.1
38.3,75.8,46.5,35.2
38.3,75.8,46.5,35.2
36.9,93.5,23.4,19.7
36.9,93.5,23.4,19.7
27.0,69.5,41.9,78.5
21.1,13.0,71.5,55.1
21.1,13.0,71.5,55.1
33.6,19.3,77.3,44.3
33.6,19.3,77.3,44.3
31.5,26.7,28.6,34.2
31.5,26.7,28.6,34.2
20.0,92.7,27.7,42.6
20.0,92.7,27.7,42.6
20.4,96.1,39.1,65.2
15.6,96.2,84.6,44.2
15.6,96.2,84.6,44.2
36.8,44.4,40.5,55.1
36.8,44.4,40.5,55.1
30.7,30.0,38.0,69.8
31.7,46.7,93.2,79.2
31.7,46.7,93.2,79.2
21.8,90.8,82.0,59.4
21.8,90.8,82.0,59.4
26.4,61.7,18.5,78.2
26.4,61.7,18.5,78.2
23.8,64.7,3.7,73.5
23.8,64.7,3.7,73.5
19.6,63.5,55.5,84.1
14.6,91.9,86.0,36.8
14.6,91.9,86.0,36.8
44.4,74.1,63.9,36.9
44.4,74.1,63.9,36.9
24.3,64.8,65.1,85.6
20.7,90.5,64.5,56.8
20.7,90.5,64.5,56.8
18.6,88.7,2.9,29.4
18.6,88.7,2.9,29.4
18.4,42.1,66.9,75.0
18.4,42.1,66.9,75.0
20.3,83.3,79.0,69.1
20.3,83.3,79.0,69.1
33.2,42.1,10.3,69.2
35.4,66.1,9.9,44.9
35.4,66.1,9.9,44.9
28.4,35.6,26.3,60.4
28.4,35.6,26.3,60.4
28.1,36.1,3.6,68.3
27.3,41.9,45.4,81.6
27.3,41.9,45.4,81.6
17.8,48.9,57.0,72.0
17.8,48.9,57.0,72.0
38.9,70.2,20.9,28.0
38.9,70.2,20.9,28.0
35.9,81.2,76.5,44.5
35.9,81.2,76.5,44.5
29.7,52.2,84.1,90.4
19.5,11.0,8.6,24.3
19.5,11.0,8.6,24.3
15.8,56.7,91.4,82.8
15.8,56.7,91.4,82.8
18.9,94.2,13.1,59.9
22.3,96.4,76.0,55.4
22.3,96.4,76.0,55.4
39.8,28.6,29.4,20.6
39.8,28.6,29.4,20.6
14.9,69.0,76.4,69.0
14.9,69.0,76.4,69.0
33.4,53.8,7.2,58.3
33.4,53.8,7.2,58.3
26.6,30.6,97.8,89.2
24.1,43.2,68.1,86.9
24.1,43.2,68.1,86.9
19.2,56.5,66.5,72.0
19.2,56.5,66.5,72.0
20.9,68.5,83.8,90.2
36.5,47.2,26.1,51.6
36.5,47.2,26.1,51.6
20.1,67.2,2.3,69.8
20.1,67.2,2.3,69.8
28.1,66.7,63.6,91.9
28.1,66.7,63.6,91.9
28.9,58.0,42.2,76.9
28.9,58.0,42.2,76.9
17.3,82.7,42.2,71.6
38.8,52.2,16.0,39.4
38.8,52.2,16.0,39.4
10.1,52.5,15.7,48.7
10.1,52.5,15.7,48.7
14.0,95.0,46.4,60.2
14.7,47.3,13.6,48.4
14.7,47.3,13.6,48.4
40.3,30.3,58.5,35.6
40.3,30.3,58.5,35.6
33.5,80.3,50.4,52.3
33.5,80.3,50.4,52.3
27.1,13.8,65.8,52.3
27.1,13.8,65.8,52.3
14.0,21.7,47.3,62.7
19.9,83.5,28.2,38.6
19.9,83.5,28.2,38.6
32.9,82.8,31.6,37.2
32.9,82.8,31.6,37.2
13.0,65.3,46.3,75.9
15.3,76.2,71.5,58.1
15.3,76.2,71.5,58.1
30.3,44.0,12.4,57.2
30.3,44.0,12.4,57.2
39.6,73.6,77.0,45.7
39.6,73.6,77.0,45.7
12.0,35.5,53.3,45.4
12.0,35.5,53.3,45.4
12.6,21.8,87.4,71.7
18.7,81.5,45.9,40.8
18.7,81.5,45.9,40.8
44.6,48.6,84.8,56.2
44.6,48.6,84.8,56.2
41.1,34.6,29.2,62.2
35.1,83.7,19.7,64.0
34.5,36.9,15.1,44.2
34.5,36.9,15.1,44.2
27.6,57.2,80.2,91.5
27.6,57.2,80.2,91.5
14.4,71.8,82.1,82.4
43.4,57.1,31.6,46.1
43.4,57.1,31.6,46.1
29.7,60.7,63.3,85.4
29.7,60.7,63.3,85.4
20.1,97.4,76.4,55.8
20.1,97.4,76.4,55.8
17.4,85.1,53.5,44.9
17.4,85.1,53.5,44.9
21.5,51.3,2.9,79.8
22.9,28.8,25.2,51.4
22.9,28.8,25.2,51.4
39.4,62.4,60.9,54.6
39.4,62.4,60.9,54.6
32.2,50.8,63.0,81.4
26.4,36.8,11.5,59.4
26.4,36.8,11.5,59.4
35.7,53.1,70.7,65.8
35.7,53.1,70.7,65.8
22.9,57.7,98.4,98.4
22.9,57.7,98.4,98.4
28.8,10.3,60.5,52.7
28.8,10.3,60.5,52.7
23.6,32.4,58.1,77.8
36.5,87.1,31.3,34.3
36.5,87.1,31.3,34.3
37.9,26.3,92.9,46.1
37.9,26.3,92.9,46.1
23.9,19.2,78.4,76.4
31.4,83.0,9.2,28.7
31.4,83.0,9.2,28.7
21.3,49.2,81.9,97.5
21.3,49.2,81.9,97.5
23.4,29.7,39.6,53.1
23.4,29.7,39.6,53.1
17.5,25.0,28.7,38.8
17.5,25.0,28.7,38.8
41.1,12.7,18.0,49.7
40.8,63.2,33.8,44.3
40.8,63.2,33.8,44.3
13.9,72.2,19.9,33.3
13.9,72.2,19.9,33.3
10.2,98.3,11.6,44.8
22.9,45.4,23.6,75.6
22.9,45.4,23.6,75.6
16.0,65.9,99.4,82.5
16.0,65.9,99.4,82.5
34.3,36.1,63.5,59.7
34.3,36.1,63.5,59.7
26.0,12.9,97.4,61.4
26.0,12.9,97.4,61.4
11.8,81.6,24.5,61.9
31.3,77.9,39.9,50.2
31.3,77.9,39.9,50.2
10.6,82.1,60.9,39.8
10.6,82.1,60.9,39.8
18.0,42.0,19.8,74.6
29.1,40.9,7.0,70.6
29.1,40.9,7.0,70.6
42.1,51.7,8.6,38.7
42.1,51.7,8.6,38.7
11.3,20.7,53.0,33.4
11.3,20.7,53.0,33.4
13.1,80.7,4.1,20.0
13.1,80.7,4.1,20.0
12.7,28.5,49.2,66.4
15.3,50.4,72.8,74.9
15.3,50.4,72.8,74.9
33.9,48.0,28.2,59.9
33.9,48.0,28.2,59.9
33.3,92.8,74.2,70.3
44.2,92.4,68.1,21.7
44.2,92.4,68.1,21.7
36.5,97.3,15.2,14.0
36.5,97.3,15.2,14.0
23.5,81.3,73.6,67.6
23.5,81.3,73.6,67.6
14.8,41.8,63.5,61.2
14.8,41.8,63.5,61.2
24.0,22.7,70.8,76.9
11.4,94.8,36.6,21.5
11.4,94.8,36.6,21.5
36.8,36.4,1.1,29.6
36.8,36.4,1.1,29.6
23.3,16.9,32.9,60.6
44.2,40.7,88.3,62.9
44.2,40.7,88.3,62.9
15.2,82.0,82.7,56.6
15.2,82.0,82.7,56.6
29.6,31.7,19.8,58.7
29.6,31.7,19.8,58.7
36.6,64.7,71.7,64.1
36.6,64.7,71.7,64.1
42.7,13.5,64.5,66.2
33.0,79.1,65.5,58.3
33.0,79.1,65.5,58.3
35.7,82.3,71.6,43.4
35.7,82.3,71.6,43.4
41.2,45.0,11.0,61.9
35.4,21.6,84.0,46.9
35.4,21.6,84.0,46.9
17.6,72.3,87.0,68.3
17.6,72.3,87.0,68.3
10.5,38.1,8.3,26.4
32.1,20.3,72.5,78.9
10.5,38.1,8.3,26.4
31.7,76.5,40.4,49.1
31.7,76.5,40.4,49.1
25.3,18.0,11.3,38.4
25.3,18.0,11.3,38.4
42.0,96.1,88.4,28.3
42.0,96.1,88.4,28.3
18.4,35.1,88.2,83.6
35.2,49.6,67.2,68.4
35.2,49.6,67.2,68.4
28.9,50.0,6.4,72.2
28.9,50.0,6.4,72.2
31.5,84.4,46.0,67.7
10.6,10.6,40.9,20.6
10.6,10.6,40.9,20.6
22.7,63.8,13.1,73.2
22.7,63.8,13.1,73.2
27.6,62.3,91.3,94.9
27.6,62.3,91.3,94.9
17.9,78.0,30.8,48.4
17.9,78.0,30.8,48.4
26.2,11.7,98.3,78.4
31.8,82.5,86.3,51.3
31.8,82.5,86.3,51.3
31.1,54.4,81.9,81.4
31.1,54.4,81.9,81.4
38.4,64.3,15.9,67.0
36.0,98.3,58.6,23.8
36.0,98.3,58.6,23.8
24.6,84.6,11.3,45.9
24.6,84.6,11.3,45.9
34.4,49.7,88.3,87.9
36.8,95.2,17.5,16.9
36.8,95.2,17.5,16.9
10.5,93.4,57.0,26.1
10.5,93.4,57.0,26.1
37.3,18.0,39.2,60.2
26.0,34.2,43.0,65.9
26.0,34.2,43.0,65.9
35.0,75.2,9.6,40.9
35.0,75.2,9.6,40.9
39.3,89.0,65.1,31.6
39.3,89.0,65.1,31.6
34.8,49.1,81.1,76.4
34.8,49.1,81.1,76.4
32.8,50.9,0.7,73.2
20.7,29.7,22.6,47.3
20.7,29.7,22.6,47.3
17.3,84.9,74.1,53.1
17.3,84.9,74.1,53.1
10.8,21.1,75.4,66.2
11.1,18.7,17.2,13.2
11.1,18.7,17.2,13.2
40.2,57.7,77.4,60.3
40.2,57.7,77.4,60.3
28.5,32.4,19.9,59.4
28.5,32.4,19.9,59.4
42.9,81.5,81.7,34.0
42.9,81.5,81.7,34.0
17.4,79.4,64.4,76.6
43.6,26.9,67.0,32.1
43.6,26.9,67.0,32.1
27.2,44.4,46.2,83.1
27.2,44.4,46.2,83.1
43.8,70.0,62.4,65.8
29.1,47.9,83.4,93.8
29.1,47.9,83.4,93.8
17.4,64.2,64.9,75.7
17.4,64.2,64.9,75.7
37.0,96.8,50.9,26.4
37.0,96.8,50.9,26.4
22.4,60.8,0.9,67.4
22.4,60.8,0.9,67.4
38.6,46.5,15.8,65.9
21.8,82.4,15.3,48.2
21.8,82.4,15.3,48.2
24.3,91.7,49.3,48.5
24.3,91.7,49.3,48.5
21.8,23.4,55.9,71.4
39.1,13.5,84.1,27.5
39.1,13.5,84.1,27.5
10.2,95.8,65.7,26.0
10.2,95.8,65.7,26.0
40.9,89.9,16.0,14.3
40.9,89.9,16.0,14.3
18.0,71.8,50.9,56.2
18.0,71.8,50.9,56.2
32.0,64.3,81.6,84.6
29.8,28.2,72.0,65.4
16.3,66.4,18.2,63.9
16.3,66.4,18.2,63.9
29.8,28.2,72.0,65.4
15.4,18.6,4.7,55.2
36.7,50.2,56.8,62.4
24.5,98.2,24.4,40.8
24.5,98.2,24.4,40.8
36.7,50.2,56.8,62.4
25.5,76.9,33.8,65.1
18.6,37.9,70.7,60.5
18.6,37.9,70.7,60.5
25.5,76.9,33.8,65.1
14.7,22.1,39.8,61.5
25.9,43.1,53.6,85.8
25.9,43.1,53.6,85.8
40.2,46.5,98.2,64.5
40.2,46.5,98.2,64.5
10.4,86.1,57.6,62.9
40.5,22.0,64.2,26.9
40.5,22.0,64.2,26.9
13.7,20.8,4.3,21.4
13.7,20.8,4.3,21.4
26.1,83.3,1.2,72.4
44.1,62.3,31.2,47.3
44.1,62.3,31.2,47.3
17.6,16.8,99.6,48.6
17.6,16.8,99.6,48.6
37.9,35.8,15.5,33.1
37.9,35.8,15.5,33.1
32.7,95.9,72.5,40.2
32.7,95.9,72.5,40.2
41.1,15.1,89.8,78.5
29.3,13.6,63.4,58.3
29.3,13.6,63.4,58.3
33.2,39.5,19.5,45.0
33.2,39.5,19.5,45.0
28.7,96.8,79.8,75.9
40.2,84.1,8.3,12.0
40.2,84.1,8.3,12.0
20.1,72.2,68.2,73.3
20.1,72.2,68.2,73.3
37.3,54.3,63.3,63.7
37.3,54.3,63.3,63.7
37.6,43.5,0.5,42.2
37.6,43.5,0.5,42.2
22.1,73.0,59.4,82.6
39.4,39.7,72.3,41.2
21.2,71.2,44.5,67.9
39.4,39.7,72.3,41.2
21.2,71.2,44.5,67.9
34.7,23.4,99.5,86.9
35.7,17.1,96.8,37.3
35.7,17.1,96.8,37.3
36.0,30.0,55.0,42.6
36.0,30.0,55.0,42.6
23.9,21.2,43.6,59.0
23.9,21.2,43.6,59.0
15.3,31.2,20.6,46.7
15.3,31.2,20.6,46.7
14.1,35.1,56.0,73.0
41.4,19.0,59.4,15.3
41.4,19.0,59.4,15.3
41.5,93.6,88.6,29.2
41.5,93.6,88.6,29.2
24.2,34.5,82.7,80.3
24.2,34.5,82.7,80.3
43.8,12.5,8.9,1.0
43.8,12.5,8.9,1.0
20.1,34.1,11.3,69.5
32.4,49.5,92.2,82.4
32.4,49.5,92.2,82.4
26.2,16.5,71.1,56.0
26.2,16.5,71.1,56.0
27.3,64.3,32.6,82.1
27.3,64.3,32.6,82.1
32.6,56.4,6.7,53.7
32.6,56.4,6.7,53.7
38.5,92.9,96.9,74.8
22.3,93.3,67.8,74.6
12.6,96.3,30.0,14.6
12.6,96.3,30.0,14.6
13.7,58.6,73.7,71.8
13.7,58.6,73.7,71.8
11.2,73.7,58.0,70.7
43.1,28.6,49.1,25.0
43.1,28.6,49.1,25.0
24.9,98.7,54.4,50.2
24.9,98.7,54.4,50.2
39.4,64.7,90.5,60.4
39.4,64.7,90.5,60.4
20.2,88.1,88.9,71.3
20.2,88.1,88.9,71.3
17.3,72.1,6.8,73.2
15.0,95.0,69.6,40.1
15.0,95.0,69.6,40.1
13.6,75.2,30.6,41.5
13.6,75.2,30.6,41.5
28.3,68.5,55.8,78.7
44.7,82.7,47.6,21.7
44.7,82.7,47.6,21.7
15.1,94.0,5.6,20.4
15.1,94.0,5.6,20.4
22.4,58.3,28.2,77.8
22.4,58.3,28.2,77.8
25.5,57.9,95.1,96.9
25.5,57.9,95.1,96.9
28.4,91.4,50.4,69.8
20.3,87.5,58.5,61.2
20.3,87.5,58.5,61.2
19.1,20.8,53.0,46.9
19.1,20.8,53.0,46.9
36.3,99.0,28.6,57.2
15.3,50.1,10.1,57.3
15.3,50.1,10.1,57.3
13.8,94.7,51.8,23.8
13.8,94.7,51.8,23.8
37.3,45.2,44.6,71.9
21.3,73.1,83.9,82.1
21.3,73.1,83.9,82.1
11.3,94.5,75.5,31.4
11.3,94.5,75.5,31.4
28.8,47.2,97.8,100.0
28.8,47.2,97.8,100.0
21.7,96.2,80.2,58.9
21.7,96.2,80.2,58.9
34.2,56.4,61.6,78.6
12.6,51.0,96.9,71.7
12.6,51.0,96.9,71.7
31.1,89.8,1.0,33.2
31.1,89.8,1.0,33.2
44.1,47.0,34.5,64.3
28.7,76.7,43.0,66.9
28.7,76.7,43.0,66.9
19.7,78.7,38.8,53.6
19.7,78.7,38.8,53.6
25.0,23.3,18.8,51.7
25.0,23.3,18.8,51.7
14.0,83.6,67.1,40.3
14.0,83.6,67.1,40.3
12.9,69.0,18.5,69.5
28.6,58.3,82.2,95.6
28.6,58.3,82.2,95.6
39.7,81.9,36.1,20.5
39.7,81.9,36.1,20.5
32.5,37.9,98.1,67.7
32.5,37.9,98.1,67.7
41.1,17.2,28.6,6.1
41.1,17.2,28.6,6.1
17.1,87.2,87.8,78.9
24.5,10.3,4.3,38.0
24.5,10.3,4.3,38.0
11.1,42.3,92.5,71.1
11.1,42.3,92.5,71.1
12.1,36.1,87.7,78.9
21.4,13.9,89.4,59.9
21.4,13.9,89.4,59.9
14.1,89.0,46.4,34.4
14.1,89.0,46.4,34.4
34.0,79.2,50.1,51.6
34.0,79.2,50.1,51.6
26.8,95.7,73.9,55.7
26.8,95.7,73.9,55.7
37.0,69.1,57.6,70.0
31.6,39.5,9.3,39.9
31.6,39.5,9.3,39.9
20.5,84.7,18.6,50.1
20.5,84.7,18.6,50.1
39.6,61.0,26.7,66.2
29.4,45.6,94.6,96.7
29.4,45.6,94.6,96.7
38.5,60.8,85.6,61.9
38.5,60.8,85.6,61.9
10.5,18.1,42.3,21.6
10.5,18.1,42.3,21.6
39.2,17.6,78.2,20.8
39.2,17.6,78.2,20.8
27.4,74.6,67.7,80.8
20.7,93.3,61.3,50.6
20.7,93.3,61.3,50.6
43.0,58.0,84.8,62.8
43.0,58.0,84.8,62.8
22.8,21.9,85.8,78.7
20.1,18.3,15.1,38.5
20.1,18.3,15.1,38.5
20.9,80.9,84.4,66.4
20.9,80.9,84.4,66.4
24.6,59.0,2.9,68.1
24.6,59.0,2.9,68.1
29.1,98.2,38.3,43.9
29.1,98.2,38.3,43.9
31.8,74.2,88.4,83.9
40.7,50.6,39.7,44.9
40.7,50.6,39.7,44.9
12.4,88.2,16.8,23.2
12.4,88.2,16.8,23.2
40.9,40.9,58.3,72.3
36.9,25.3,64.6,39.7
36.9,25.3,64.6,39.7
11.1,79.0,86.4,55.0
11.1,79.0,86.4,55.0
22.4,81.4,2.0,45.8
22.4,81.4,2.0,45.8
15.0,43.4,99.5,87.7
41.6,75.2,82.2,45.7
41.6,75.2,82.2,45.7
26.4,58.4,91.6,94.1
26.4,58.4,91.6,94.1
15.4,51.4,30.2,62.9
15.4,51.4,30.2,62.9
38.7,49.7,46.8,72.0
22.5,99.4,8.0,37.7
22.5,99.4,8.0,37.7
24.5,20.5,70.7,65.7
24.5,20.5,70.7,65.7
22.3,55.9,7.4,81.4
18.2,77.7,58.0,76.9
34.0,83.2,69.0,49.4
34.0,83.2,69.0,49.4
11.1,29.1,32.2,31.2
11.1,29.1,32.2,31.2
14.8,30.5,10.2,34.8
14.8,30.5,10.2,34.8
30.7,11.1,82.4,42.6
30.7,11.1,82.4,42.6
36.4,80.6,76.2,72.9
11.4,30.4,85.5,53.1
11.4,30.4,85.5,53.1
